Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/6/30 下午 04:32:42,-52.78000,0.08000,-1.97000,85.00000,82.00000,79.00000,78.00000,90.00000,95.00000,13.33000,13.33000,18.06000,14.90667,52.78006,270.08684,-18.22333,82.00000,87.66667
2,2023/6/30 下午 04:32:42,-53.12000,1.14000,1.15000,102.00000,97.00000,98.00000,82.00000,87.00000,91.00000,20.64000,19.78000,26.23000,22.21667,53.13223,271.22943,-16.94333,99.00000,86.66667
3,2023/6/30 下午 04:32:43,-54.54000,-2.84000,0.40000,82.00000,83.00000,76.00000,75.00000,81.00000,93.00000,12.04000,13.76000,16.77000,14.19000,54.61389,267.01919,-18.99333,80.33333,83.00000
4,2023/6/30 下午 04:32:43,-49.21000,-1.92000,0.23000,74.00000,75.00000,62.00000,71.00000,86.00000,84.00000,8.60000,10.32000,10.75000,9.89000,49.24744,267.76565,-16.96667,70.33333,80.33333
5,2023/6/30 下午 04:32:43,-54.88000,-4.16000,-1.85000,78.00000,79.00000,75.00000,72.00000,90.00000,92.00000,10.32000,12.04000,16.34000,12.90000,55.03744,265.66517,-20.29667,77.33333,84.66667
6,2023/6/30 下午 04:32:43,-51.77000,-0.77000,-3.47000,90.00000,91.00000,84.00000,69.00000,90.00000,94.00000,15.48000,17.20000,20.21000,17.63000,51.77573,269.14788,-18.67000,88.33333,84.33333
7,2023/6/30 下午 04:32:43,-54.95000,-2.04000,-3.23000,73.00000,76.00000,66.00000,76.00000,91.00000,91.00000,8.17000,10.75000,12.47000,10.46333,54.98785,267.87389,-20.07333,71.66667,86.00000
8,2023/6/30 下午 04:32:43,-59.01000,-1.69000,-3.17000,92.00000,90.00000,80.00000,68.00000,93.00000,87.00000,16.34000,16.77000,18.49000,17.20000,59.03419,268.35954,-21.29000,87.33333,82.66667
9,2023/6/30 下午 04:32:43,-53.72000,-0.49000,-1.79000,87.00000,82.00000,79.00000,75.00000,86.00000,91.00000,14.19000,13.33000,18.06000,15.19333,53.72223,269.47740,-18.66667,82.66667,84.00000
10,2023/6/30 下午 04:32:43,-53.71000,-2.50000,-1.35000,81.00000,76.00000,72.00000,61.00000,89.00000,97.00000,11.61000,10.75000,15.05000,12.47000,53.76815,267.33502,-19.18667,76.33333,82.33333
11,2023/6/30 下午 04:32:43,-57.65000,-2.07000,-1.71000,89.00000,88.00000,84.00000,84.00000,90.00000,95.00000,15.05000,15.91000,20.21000,17.05667,57.68715,267.94360,-20.47667,87.00000,89.66667
12,2023/6/30 下午 04:32:43,-60.36000,-1.14000,-1.62000,81.00000,82.00000,81.00000,78.00000,91.00000,96.00000,11.61000,13.33000,18.92000,14.62000,60.37077,268.91800,-21.04000,81.33333,88.33333
13,2023/6/30 下午 04:32:43,-62.78000,-0.39000,-1.89000,86.00000,84.00000,79.00000,78.00000,90.00000,88.00000,13.76000,14.19000,18.06000,15.33667,62.78121,269.64407,-21.68667,83.00000,85.33333
14,2023/6/30 下午 04:32:43,-64.33000,-4.16000,0.26000,88.00000,74.00000,79.00000,72.00000,67.00000,89.00000,14.62000,9.89000,18.06000,14.19000,64.46437,266.30003,-22.74333,80.33333,76.00000
15,2023/6/30 下午 04:32:43,-61.75000,-1.00000,3.07000,82.00000,72.00000,71.00000,84.00000,79.00000,90.00000,12.04000,9.03000,14.62000,11.89667,61.75810,269.07221,-19.89333,75.00000,84.33333
16,2023/6/30 下午 04:32:43,-59.41000,-1.89000,1.76000,92.00000,88.00000,84.00000,78.00000,81.00000,89.00000,16.34000,15.91000,20.21000,17.48667,59.44006,268.17787,-19.84667,88.00000,82.66667
17,2023/6/30 下午 04:32:43,-53.91000,0.64000,1.99000,77.00000,73.00000,66.00000,66.00000,74.00000,87.00000,9.89000,9.46000,12.47000,10.60667,53.91380,270.68016,-17.09333,72.00000,75.66667
