Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/6/30 下午 04:21:23,-24.79000,-2.76000,0.08000,87.00000,77.00000,75.00000,86.00000,84.00000,91.00000,14.62000,10.75000,16.77000,14.04667,24.94317,263.64712,-9.15667,79.66667,87.00000
2,2023/6/30 下午 04:21:23,-25.71000,-3.38000,-1.06000,106.00000,94.00000,91.00000,87.00000,92.00000,93.00000,22.79000,18.06000,23.65000,21.50000,25.93122,262.51048,-10.05000,97.00000,90.66667
3,2023/6/30 下午 04:21:23,-27.24000,-1.80000,-1.27000,85.00000,84.00000,82.00000,87.00000,95.00000,95.00000,13.76000,13.76000,19.78000,15.76667,27.29941,266.21943,-10.10333,83.66667,92.33333
4,2023/6/30 下午 04:21:24,-27.14000,0.30000,-0.02000,89.00000,88.00000,88.00000,85.00000,95.00000,95.00000,15.48000,15.48000,22.36000,17.77333,27.14166,270.63331,-8.95333,88.33333,91.66667
5,2023/6/30 下午 04:21:24,-26.94000,1.83000,-0.18000,91.00000,94.00000,96.00000,89.00000,96.00000,95.00000,16.34000,18.06000,25.80000,20.06667,27.00208,273.88606,-8.43000,93.66667,93.33333
6,2023/6/30 下午 04:21:24,-27.68000,0.52000,-0.01000,91.00000,91.00000,89.00000,92.00000,94.00000,98.00000,16.34000,16.77000,22.79000,18.63333,27.68488,271.07624,-9.05667,90.33333,94.66667
7,2023/6/30 下午 04:21:24,-26.07000,0.14000,-0.14000,101.00000,97.00000,94.00000,88.00000,95.00000,96.00000,20.64000,19.35000,24.94000,21.64333,26.07037,270.30768,-8.69000,97.33333,93.00000
8,2023/6/30 下午 04:21:24,-29.84000,1.59000,-0.66000,98.00000,93.00000,89.00000,88.00000,91.00000,92.00000,19.35000,17.63000,22.79000,19.92333,29.88233,273.05007,-9.63667,93.33333,90.33333
9,2023/6/30 下午 04:21:24,-29.26000,-0.57000,-0.63000,112.00000,108.00000,107.00000,87.00000,94.00000,98.00000,25.37000,24.08000,30.53000,26.66000,29.26555,268.88399,-10.15333,109.00000,93.00000
10,2023/6/30 下午 04:21:24,-29.93000,-0.49000,-1.35000,107.00000,100.00000,87.00000,92.00000,94.00000,97.00000,23.22000,20.64000,21.93000,21.93000,29.93401,269.06206,-10.59000,98.00000,94.33333
11,2023/6/30 下午 04:21:24,-29.39000,-2.05000,-0.84000,82.00000,85.00000,77.00000,92.00000,91.00000,97.00000,12.47000,14.19000,17.63000,14.76333,29.46141,266.00999,-10.76000,81.33333,93.33333
12,2023/6/30 下午 04:21:24,-26.82000,-0.97000,-0.61000,86.00000,86.00000,85.00000,73.00000,90.00000,95.00000,14.19000,14.62000,21.07000,16.62667,26.83754,267.92868,-9.46667,85.66667,86.00000
13,2023/6/30 下午 04:21:24,-31.44000,-2.04000,-1.18000,109.00000,106.00000,102.00000,92.00000,97.00000,97.00000,24.08000,23.22000,28.38000,25.22667,31.50611,266.28754,-11.55333,105.66667,95.33333
14,2023/6/30 下午 04:21:24,-27.75000,-2.53000,-1.15000,89.00000,92.00000,86.00000,76.00000,93.00000,97.00000,15.48000,17.20000,21.50000,18.06000,27.86509,264.79068,-10.47667,89.00000,88.66667
15,2023/6/30 下午 04:21:24,-33.12000,-1.32000,-1.36000,87.00000,77.00000,79.00000,91.00000,95.00000,95.00000,14.62000,10.75000,18.49000,14.62000,33.14629,267.71768,-11.93333,81.00000,93.66667
