Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/6/30 下午 04:12:31,7.86000,0.67000,-0.25000,64.00000,64.00000,57.00000,89.00000,71.00000,88.00000,5.59000,6.45000,9.46000,7.16667,7.88850,85.12779,2.76000,61.66667,82.66667
2,2023/6/30 下午 04:12:31,7.82000,0.76000,-0.70000,74.00000,80.00000,65.00000,92.00000,53.00000,90.00000,9.89000,13.33000,12.90000,12.04000,7.85684,84.44904,2.62667,73.00000,78.33333
3,2023/6/30 下午 04:12:31,7.07000,-1.19000,-0.96000,80.00000,65.00000,60.00000,92.00000,90.00000,90.00000,12.47000,6.88000,10.75000,10.03333,7.16945,99.55429,1.64000,68.33333,90.66667
4,2023/6/30 下午 04:12:31,7.20000,0.02000,-0.62000,83.00000,80.00000,62.00000,90.00000,86.00000,95.00000,13.76000,13.33000,11.61000,12.90000,7.20003,89.84085,2.20000,75.00000,90.33333
5,2023/6/30 下午 04:12:31,6.18000,-0.45000,-0.72000,77.00000,78.00000,70.00000,82.00000,92.00000,91.00000,11.18000,12.47000,15.05000,12.90000,6.19636,94.16467,1.67000,75.00000,88.33333
6,2023/6/30 下午 04:12:31,6.90000,-0.56000,-0.42000,98.00000,93.00000,86.00000,93.00000,93.00000,86.00000,20.21000,18.92000,21.93000,20.35333,6.92269,94.63992,1.97333,92.33333,90.66667
7,2023/6/30 下午 04:12:31,7.20000,2.05000,-0.27000,106.00000,103.00000,97.00000,92.00000,89.00000,97.00000,23.65000,23.22000,26.66000,24.51000,7.48615,74.10717,2.99333,102.00000,92.66667
8,2023/6/30 下午 04:12:31,5.96000,1.22000,-0.68000,111.00000,103.00000,88.00000,88.00000,94.00000,94.00000,25.80000,23.22000,22.79000,23.93667,6.08358,78.43148,2.16667,100.66667,92.00000
9,2023/6/30 下午 04:12:31,7.27000,-0.49000,-0.58000,98.00000,83.00000,67.00000,90.00000,92.00000,95.00000,20.21000,14.62000,13.76000,16.19667,7.28649,93.85592,2.06667,82.66667,92.33333
10,2023/6/30 下午 04:12:31,5.32000,2.78000,-0.24000,71.00000,61.00000,49.00000,84.00000,83.00000,92.00000,8.60000,5.16000,6.02000,6.59333,6.00257,62.41039,2.62000,60.33333,86.33333
11,2023/6/30 下午 04:12:31,5.55000,0.05000,-0.49000,69.00000,69.00000,47.00000,96.00000,94.00000,86.00000,7.74000,8.60000,5.16000,7.16667,5.55023,89.48384,1.70333,61.66667,92.00000
12,2023/6/30 下午 04:12:31,6.41000,1.45000,-0.38000,90.00000,88.00000,80.00000,94.00000,93.00000,98.00000,16.77000,16.77000,19.35000,17.63000,6.57196,77.25370,2.49333,86.00000,95.00000
13,2023/6/30 下午 04:12:31,6.55000,0.76000,-0.51000,84.00000,71.00000,86.00000,94.00000,95.00000,96.00000,14.19000,9.46000,21.93000,15.19333,6.59394,83.38154,2.26667,80.33333,95.00000
14,2023/6/30 下午 04:12:31,5.41000,0.14000,-0.85000,73.00000,76.00000,70.00000,96.00000,86.00000,93.00000,9.46000,11.61000,15.05000,12.04000,5.41181,88.51763,1.56667,73.00000,91.66667
15,2023/6/30 下午 04:12:31,6.12000,0.27000,-0.63000,85.00000,72.00000,88.00000,90.00000,95.00000,95.00000,14.62000,9.89000,22.79000,15.76667,6.12595,87.47388,1.92000,81.66667,93.33333
16,2023/6/30 下午 04:12:31,4.10000,1.51000,-0.76000,80.00000,80.00000,87.00000,92.00000,92.00000,93.00000,12.47000,13.33000,22.36000,16.05333,4.36922,69.78162,1.61667,82.33333,92.33333
17,2023/6/30 下午 04:12:31,6.72000,0.66000,-0.57000,80.00000,74.00000,58.00000,96.00000,94.00000,93.00000,12.47000,10.75000,9.89000,11.03667,6.75233,84.39073,2.27000,70.66667,94.33333
18,2023/6/30 下午 04:12:31,5.39000,-1.06000,-0.61000,73.00000,59.00000,45.00000,96.00000,88.00000,88.00000,9.46000,4.30000,4.30000,6.02000,5.49324,101.12583,1.24000,59.00000,90.66667
19,2023/6/30 下午 04:12:31,7.46000,1.60000,-0.22000,66.00000,59.00000,48.00000,85.00000,91.00000,96.00000,6.45000,4.30000,5.59000,5.44667,7.62965,77.89475,2.94667,57.66667,90.66667
20,2023/6/30 下午 04:12:31,5.83000,0.07000,-0.64000,63.00000,77.00000,70.00000,91.00000,97.00000,97.00000,5.16000,12.04000,15.05000,10.75000,5.83042,89.31209,1.75333,70.00000,95.00000
21,2023/6/30 下午 04:12:31,4.53000,0.34000,-0.40000,60.00000,74.00000,59.00000,89.00000,95.00000,94.00000,3.87000,10.75000,10.32000,8.31333,4.54274,85.70770,1.49000,64.33333,92.66667
22,2023/6/30 下午 04:12:31,3.17000,0.91000,-0.58000,67.00000,68.00000,55.00000,91.00000,89.00000,93.00000,6.88000,8.17000,8.60000,7.88333,3.29803,73.98301,1.16667,63.33333,91.00000
23,2023/6/30 下午 04:12:31,2.92000,0.19000,-0.48000,64.00000,63.00000,62.00000,91.00000,74.00000,93.00000,5.59000,6.02000,11.61000,7.74000,2.92618,86.27710,0.87667,63.00000,86.00000
24,2023/6/30 下午 04:12:31,2.80000,0.86000,-0.39000,65.00000,63.00000,59.00000,84.00000,90.00000,96.00000,6.02000,6.02000,10.32000,7.45333,2.92910,72.92603,1.09000,62.33333,90.00000
25,2023/6/30 下午 04:12:31,3.11000,1.28000,-0.48000,64.00000,64.00000,55.00000,92.00000,93.00000,95.00000,5.59000,6.45000,8.60000,6.88000,3.36311,67.62913,1.30333,61.00000,93.33333
26,2023/6/30 下午 04:12:31,3.60000,-0.19000,-0.50000,63.00000,67.00000,47.00000,96.00000,95.00000,93.00000,5.16000,7.74000,5.16000,6.02000,3.60501,93.02114,0.97000,59.00000,94.66667
