Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/6/30 下午 04:26:51,118.92000,0.81000,-0.90000,78.00000,78.00000,78.00000,67.00000,66.00000,77.00000,9.89000,10.32000,17.20000,12.47000,118.92276,89.60975,39.61000,78.00000,70.00000
2,2023/6/30 下午 04:26:52,121.75000,3.57000,-1.50000,87.00000,86.00000,81.00000,74.00000,69.00000,83.00000,13.76000,13.76000,18.49000,15.33667,121.80233,88.32043,41.27333,84.66667,75.33333
3,2023/6/30 下午 04:26:52,120.13000,-4.30000,0.43000,92.00000,89.00000,78.00000,74.00000,74.00000,83.00000,15.91000,15.05000,17.20000,16.05333,120.20694,92.05000,38.75333,86.33333,77.00000
4,2023/6/30 下午 04:26:52,117.79000,5.82000,1.13000,84.00000,77.00000,73.00000,66.00000,80.00000,75.00000,12.47000,9.89000,15.05000,12.47000,117.93369,87.17132,41.58000,78.00000,73.66667
5,2023/6/30 下午 04:26:52,121.80001,1.14000,0.50000,86.00000,84.00000,80.00000,67.00000,72.00000,83.00000,13.33000,12.90000,18.06000,14.76333,121.80534,89.46375,41.14667,83.33333,74.00000
6,2023/6/30 下午 04:26:52,119.21000,8.06000,0.81000,85.00000,84.00000,78.00000,72.00000,64.00000,82.00000,12.90000,12.90000,17.20000,14.33333,119.48217,86.13202,42.69333,82.33333,72.66667
7,2023/6/30 下午 04:26:52,119.82000,2.50000,-0.15000,78.00000,79.00000,74.00000,65.00000,63.00000,77.00000,9.89000,10.75000,15.48000,12.04000,119.84608,88.80472,40.72333,77.00000,68.33333
8,2023/6/30 下午 04:26:52,120.81000,2.95000,-1.30000,89.00000,82.00000,81.00000,66.00000,80.00000,89.00000,14.62000,12.04000,18.49000,15.05000,120.84601,88.60120,40.82000,84.00000,78.33333
9,2023/6/30 下午 04:26:52,115.50000,2.87000,-0.74000,93.00000,77.00000,68.00000,79.00000,73.00000,81.00000,16.34000,9.89000,12.90000,13.04333,115.53565,88.57658,39.21000,79.33333,77.66667
10,2023/6/30 下午 04:26:52,119.12000,2.12000,-1.10000,92.00000,90.00000,97.00000,73.00000,74.00000,81.00000,15.91000,15.48000,25.37000,18.92000,119.13887,88.98040,40.04667,93.00000,76.00000
11,2023/6/30 下午 04:26:52,118.19000,7.14000,-0.65000,92.00000,96.00000,84.00000,77.00000,73.00000,78.00000,15.91000,18.06000,19.78000,17.91667,118.40547,86.54289,41.56000,90.66667,76.00000
12,2023/6/30 下午 04:26:52,117.34999,3.11000,-1.74000,81.00000,83.00000,73.00000,67.00000,68.00000,80.00000,11.18000,12.47000,15.05000,12.90000,117.39120,88.48191,39.57333,79.00000,71.66667
13,2023/6/30 下午 04:26:52,116.07000,4.16000,-0.59000,93.00000,82.00000,75.00000,66.00000,74.00000,77.00000,16.34000,12.04000,15.91000,14.76333,116.14452,87.94737,39.88000,83.33333,72.33333
14,2023/6/30 下午 04:26:52,115.71000,5.65000,0.67000,86.00000,84.00000,90.00000,65.00000,76.00000,73.00000,13.33000,12.90000,22.36000,16.19667,115.84786,87.20453,40.67667,86.66667,71.33333
15,2023/6/30 下午 04:26:52,116.82000,5.14000,0.62000,75.00000,74.00000,64.00000,77.00000,79.00000,81.00000,8.60000,8.60000,11.18000,9.46000,116.93303,87.48065,40.86000,71.00000,79.00000
16,2023/6/30 下午 04:26:52,122.51000,0.11000,-2.01000,97.00000,96.00000,94.00000,76.00000,77.00000,87.00000,18.06000,18.06000,24.08000,20.06667,122.51005,89.94855,40.20333,95.66667,80.00000
17,2023/6/30 下午 04:26:52,122.07000,3.29000,-0.61000,93.00000,80.00000,79.00000,70.00000,74.00000,70.00000,16.34000,11.18000,17.63000,15.05000,122.11433,88.45615,41.58333,84.00000,71.33333
18,2023/6/30 下午 04:26:52,123.74001,2.77000,0.36000,83.00000,89.00000,87.00000,62.00000,78.00000,85.00000,12.04000,15.05000,21.07000,16.05333,123.77101,88.71761,42.29000,86.33333,75.00000
19,2023/6/30 下午 04:26:52,119.21999,4.49000,-0.91000,78.00000,74.00000,68.00000,65.00000,74.00000,82.00000,9.89000,8.60000,12.90000,10.46333,119.30451,87.84318,40.93333,73.33333,73.66667
20,2023/6/30 下午 04:26:52,120.27000,1.72000,-1.34000,87.00000,79.00000,75.00000,71.00000,68.00000,79.00000,13.76000,10.75000,15.91000,13.47333,120.28230,89.18066,40.21667,80.33333,72.66667
21,2023/6/30 下午 04:26:52,109.75000,3.63000,-1.19000,84.00000,82.00000,76.00000,72.00000,72.00000,79.00000,12.47000,12.04000,16.34000,13.61667,109.81001,88.10562,37.39667,80.66667,74.33333
22,2023/6/30 下午 04:26:52,119.50999,3.62000,-1.43000,75.00000,78.00000,75.00000,72.00000,77.00000,82.00000,8.60000,10.32000,15.91000,11.61000,119.56481,88.26502,40.56667,76.00000,77.00000
23,2023/6/30 下午 04:26:52,116.41999,2.90000,-1.60000,83.00000,81.00000,70.00000,54.00000,58.00000,84.00000,12.04000,11.61000,13.76000,12.47000,116.45611,88.57307,39.24000,78.00000,65.33333
24,2023/6/30 下午 04:26:52,116.33000,2.25000,-1.85000,77.00000,75.00000,69.00000,68.00000,68.00000,79.00000,9.46000,9.03000,13.33000,10.60667,116.35176,88.89195,38.91000,73.66667,71.66667
25,2023/6/30 下午 04:26:52,115.52000,3.22000,-1.15000,82.00000,83.00000,79.00000,69.00000,58.00000,85.00000,11.61000,12.47000,17.63000,13.90333,115.56487,88.40335,39.19667,81.33333,70.66667
26,2023/6/30 下午 04:26:52,114.22000,3.06000,-1.59000,86.00000,83.00000,87.00000,75.00000,67.00000,93.00000,13.33000,12.47000,21.07000,15.62333,114.26098,88.46539,38.56333,85.33333,78.33333
27,2023/6/30 下午 04:26:52,112.96000,4.80000,-0.78000,83.00000,74.00000,71.00000,63.00000,77.00000,84.00000,12.04000,8.60000,14.19000,11.61000,113.06194,87.56680,38.99333,76.00000,74.66667
28,2023/6/30 下午 04:26:52,115.54000,3.37000,-1.06000,84.00000,83.00000,76.00000,75.00000,69.00000,89.00000,12.47000,12.47000,16.34000,13.76000,115.58914,88.32931,39.28333,81.00000,77.66667
29,2023/6/30 下午 04:26:52,113.94000,2.65000,-0.51000,80.00000,83.00000,74.00000,68.00000,66.00000,71.00000,10.75000,12.47000,15.48000,12.90000,113.97081,88.66766,38.69333,79.00000,68.33333
30,2023/6/30 下午 04:26:52,112.26000,3.58000,-1.58000,89.00000,88.00000,89.00000,67.00000,77.00000,86.00000,14.62000,14.62000,21.93000,17.05667,112.31706,88.17344,38.08667,88.66667,76.66667
31,2023/6/30 下午 04:26:52,113.03000,0.98000,-2.97000,93.00000,91.00000,88.00000,80.00000,74.00000,89.00000,16.34000,15.91000,21.50000,17.91667,113.03425,89.50324,37.01333,90.66667,81.00000
32,2023/6/30 下午 04:26:52,115.99000,-0.63000,-0.92000,81.00000,79.00000,76.00000,69.00000,59.00000,80.00000,11.18000,10.75000,16.34000,12.75667,115.99171,90.31120,38.14666,78.66667,69.33333
33,2023/6/30 下午 04:26:52,110.25000,0.03000,-1.61000,81.00000,75.00000,68.00000,72.00000,76.00000,85.00000,11.18000,9.03000,12.90000,11.03667,110.25000,89.98441,36.22333,74.66667,77.66667
34,2023/6/30 下午 04:26:52,110.93000,-0.20000,-1.50000,99.00000,90.00000,86.00000,67.00000,77.00000,82.00000,18.92000,15.48000,20.64000,18.34667,110.93018,90.10330,36.41000,91.66667,75.33333
35,2023/6/30 下午 04:26:52,107.10000,2.24000,-0.41000,84.00000,85.00000,82.00000,62.00000,71.00000,84.00000,12.47000,13.33000,18.92000,14.90667,107.12342,88.80183,36.31000,83.66667,72.33333
36,2023/6/30 下午 04:26:52,106.23000,5.98000,-1.07000,85.00000,80.00000,71.00000,71.00000,62.00000,80.00000,12.90000,11.18000,14.19000,12.75667,106.39818,86.77805,37.04667,78.66667,71.00000
37,2023/6/30 下午 04:26:52,104.13001,-0.21000,-2.40000,74.00000,79.00000,80.00000,67.00000,75.00000,82.00000,8.17000,10.75000,18.06000,12.32667,104.13022,90.11555,33.84000,77.66667,74.66667
38,2023/6/30 下午 04:26:52,107.29001,3.49000,-0.99000,86.00000,87.00000,86.00000,80.00000,74.00000,78.00000,13.33000,14.19000,20.64000,16.05333,107.34675,88.13690,36.59667,86.33333,77.33333
39,2023/6/30 下午 04:26:52,102.42000,2.26000,-1.65000,87.00000,92.00000,88.00000,52.00000,81.00000,84.00000,13.76000,16.34000,21.50000,17.20000,102.44493,88.73592,34.34333,89.00000,72.33333
40,2023/6/30 下午 04:26:52,101.42000,3.56000,-1.18000,96.00000,83.00000,80.00000,57.00000,70.00000,84.00000,17.63000,12.47000,18.06000,16.05333,101.48246,87.98965,34.60000,86.33333,70.33333
41,2023/6/30 下午 04:26:52,102.73000,5.80000,0.36000,84.00000,88.00000,72.00000,72.00000,76.00000,87.00000,12.47000,14.62000,14.62000,13.90333,102.89360,86.76859,36.29667,81.33333,78.33333
42,2023/6/30 下午 04:26:52,102.20000,3.94000,-0.95000,77.00000,83.00000,70.00000,65.00000,76.00000,75.00000,9.46000,12.47000,13.76000,11.89667,102.27591,87.79223,35.06333,76.66667,72.00000
43,2023/6/30 下午 04:26:52,102.80000,5.63000,1.50000,81.00000,72.00000,73.00000,69.00000,78.00000,84.00000,11.18000,7.74000,15.05000,11.32333,102.95405,86.86524,36.64333,75.33333,77.00000
44,2023/6/30 下午 04:26:52,96.27000,5.53000,-0.43000,89.00000,87.00000,76.00000,69.00000,79.00000,79.00000,14.62000,14.19000,16.34000,15.05000,96.42870,86.71239,33.79000,84.00000,75.66667
45,2023/6/30 下午 04:26:52,94.73000,1.43000,-1.97000,75.00000,74.00000,69.00000,74.00000,70.00000,78.00000,8.60000,8.60000,13.33000,10.17667,94.74079,89.13516,31.39667,72.66667,74.00000
46,2023/6/30 下午 04:26:52,95.06000,8.53000,-0.80000,87.00000,75.00000,73.00000,71.00000,64.00000,88.00000,13.76000,9.03000,15.05000,12.61333,95.44195,84.87242,34.26333,78.33333,74.33333
47,2023/6/30 下午 04:26:52,92.39000,4.46000,-0.69000,86.00000,80.00000,86.00000,70.00000,71.00000,83.00000,13.33000,11.18000,20.64000,15.05000,92.49759,87.23627,32.05333,84.00000,74.66667
48,2023/6/30 下午 04:26:52,88.96000,7.72000,-1.74000,83.00000,83.00000,87.00000,68.00000,68.00000,81.00000,12.04000,12.47000,21.07000,15.19333,89.29434,85.04026,31.64667,84.33333,72.33333
49,2023/6/30 下午 04:26:52,94.09000,2.92000,0.26000,94.00000,91.00000,87.00000,72.00000,77.00000,86.00000,16.77000,15.91000,21.07000,17.91667,94.13530,88.22245,32.42333,90.66667,78.33333
50,2023/6/30 下午 04:26:52,94.34000,1.08000,0.59000,93.00000,94.00000,93.00000,74.00000,80.00000,83.00000,16.34000,17.20000,23.65000,19.06333,94.34618,89.34411,32.00333,93.33333,79.00000
51,2023/6/30 下午 04:26:52,90.06000,2.89000,0.62000,83.00000,84.00000,81.00000,75.00000,76.00000,82.00000,12.04000,12.90000,18.49000,14.47667,90.10636,88.16203,31.19000,82.66667,77.66667
52,2023/6/30 下午 04:26:53,88.31000,3.65000,-0.49000,85.00000,81.00000,74.00000,75.00000,73.00000,92.00000,12.90000,11.61000,15.48000,13.33000,88.38540,87.63322,30.49000,80.00000,80.00000
53,2023/6/30 下午 04:26:53,84.78000,2.57000,-0.59000,77.00000,77.00000,67.00000,74.00000,79.00000,79.00000,9.46000,9.89000,12.47000,10.60667,84.81895,88.26368,28.92000,73.66667,77.33333
54,2023/6/30 下午 04:26:53,81.27000,6.85000,-2.49000,83.00000,74.00000,68.00000,56.00000,77.00000,72.00000,12.04000,8.60000,12.90000,11.18000,81.55817,85.18210,28.54333,75.00000,68.33333
55,2023/6/30 下午 04:26:53,81.51000,1.16000,-1.45000,86.00000,89.00000,80.00000,68.00000,87.00000,79.00000,13.33000,15.05000,18.06000,15.48000,81.51826,89.18466,27.07333,85.00000,78.00000
56,2023/6/30 下午 04:26:53,83.44000,3.50000,0.30000,85.00000,85.00000,74.00000,61.00000,83.00000,86.00000,12.90000,13.33000,15.48000,13.90333,83.51337,87.59806,29.08000,81.33333,76.66667
57,2023/6/30 下午 04:26:53,84.23000,3.97000,0.81000,78.00000,79.00000,71.00000,55.00000,77.00000,82.00000,9.89000,10.75000,14.19000,11.61000,84.32351,87.30148,29.67000,76.00000,71.33333
58,2023/6/30 下午 04:26:53,85.25000,2.88000,0.32000,84.00000,78.00000,79.00000,67.00000,78.00000,89.00000,12.47000,10.32000,17.63000,13.47333,85.29864,88.06511,29.48333,80.33333,78.00000
59,2023/6/30 下午 04:26:53,80.43000,4.15000,-0.87000,98.00000,94.00000,91.00000,78.00000,76.00000,82.00000,18.49000,17.20000,22.79000,19.49333,80.53699,87.04629,27.90333,94.33333,78.66667
60,2023/6/30 下午 04:26:53,78.40000,3.40000,-1.32000,90.00000,81.00000,79.00000,81.00000,81.00000,89.00000,15.05000,11.61000,17.63000,14.76333,78.47369,87.51679,26.82667,83.33333,83.66667
61,2023/6/30 下午 04:26:53,72.19000,4.10000,-2.59000,84.00000,88.00000,85.00000,67.00000,74.00000,87.00000,12.47000,14.62000,20.21000,15.76667,72.30633,86.74940,24.56667,85.66667,76.00000
62,2023/6/30 下午 04:26:53,77.76000,3.13000,-2.28000,82.00000,78.00000,80.00000,71.00000,70.00000,88.00000,11.61000,10.32000,18.06000,13.33000,77.82297,87.69497,26.20333,80.00000,76.33333
63,2023/6/30 下午 04:26:53,79.03000,4.56000,-0.99000,91.00000,82.00000,75.00000,60.00000,72.00000,80.00000,15.48000,12.04000,15.91000,14.47667,79.16145,86.69772,27.53333,82.66667,70.66667
64,2023/6/30 下午 04:26:53,74.37000,2.71000,-1.32000,85.00000,86.00000,79.00000,76.00000,80.00000,82.00000,12.90000,13.76000,17.63000,14.76333,74.41936,87.91310,25.25333,83.33333,79.33333
65,2023/6/30 下午 04:26:53,67.89000,3.79000,-1.53000,102.00000,93.00000,94.00000,48.00000,83.00000,83.00000,20.21000,16.77000,24.08000,20.35333,67.99571,86.80475,23.38333,96.33333,71.33333
66,2023/6/30 下午 04:26:53,71.51000,3.32000,-2.20000,87.00000,83.00000,84.00000,77.00000,77.00000,85.00000,13.76000,12.47000,19.78000,15.33667,71.58703,87.34183,24.21000,84.66667,79.66667
67,2023/6/30 下午 04:26:53,67.26000,4.77000,-1.07000,82.00000,74.00000,74.00000,61.00000,74.00000,93.00000,11.61000,8.60000,15.48000,11.89667,67.42893,85.94344,23.65333,76.66667,76.00000
68,2023/6/30 下午 04:26:53,64.81000,4.09000,-1.43000,80.00000,82.00000,79.00000,78.00000,82.00000,90.00000,10.75000,12.04000,17.63000,13.47333,64.93893,86.38899,22.49000,80.33333,83.33333
69,2023/6/30 下午 04:26:53,67.16000,4.54000,-1.25000,90.00000,93.00000,81.00000,75.00000,76.00000,89.00000,15.05000,16.77000,18.49000,16.77000,67.31327,86.13270,23.48333,88.00000,80.00000
70,2023/6/30 下午 04:26:53,64.74000,2.27000,-1.30000,95.00000,93.00000,88.00000,84.00000,81.00000,95.00000,17.20000,16.77000,21.50000,18.49000,64.77979,87.99184,21.90333,92.00000,86.66667
71,2023/6/30 下午 04:26:53,62.33000,2.60000,-1.09000,107.00000,106.00000,96.00000,89.00000,88.00000,93.00000,22.36000,22.36000,24.94000,23.22000,62.38421,87.61138,21.28000,103.00000,90.00000
72,2023/6/30 下午 04:26:53,60.23000,4.92000,-0.49000,81.00000,85.00000,75.00000,65.00000,84.00000,86.00000,11.18000,13.33000,15.91000,13.47333,60.43061,85.33006,21.55333,80.33333,78.33333
73,2023/6/30 下午 04:26:53,54.38000,4.15000,-0.84000,82.00000,74.00000,77.00000,73.00000,83.00000,79.00000,11.61000,8.60000,16.77000,12.32667,54.53812,85.63594,19.23000,77.66667,78.33333
74,2023/6/30 下午 04:26:53,56.01000,3.52000,-0.51000,89.00000,83.00000,76.00000,80.00000,82.00000,91.00000,14.62000,12.47000,16.34000,14.47667,56.12050,86.40392,19.67333,82.66667,84.33333
75,2023/6/30 下午 04:26:53,56.37000,1.33000,-0.12000,86.00000,88.00000,88.00000,82.00000,88.00000,93.00000,13.33000,14.62000,21.50000,16.48333,56.38569,88.64841,19.19333,87.33333,87.66667
76,2023/6/30 下午 04:26:53,57.59000,0.25000,0.21000,93.00000,95.00000,93.00000,82.00000,88.00000,89.00000,16.34000,17.63000,23.65000,19.20667,57.59054,89.75128,19.35000,93.66667,86.33333
77,2023/6/30 下午 04:26:53,52.58000,3.12000,-0.54000,92.00000,85.00000,77.00000,71.00000,87.00000,92.00000,15.91000,13.33000,16.77000,15.33667,52.67249,86.60416,18.38667,84.66667,83.33333
78,2023/6/30 下午 04:26:53,50.75000,-0.71000,-0.18000,76.00000,74.00000,81.00000,71.00000,80.00000,91.00000,9.03000,8.60000,18.49000,12.04000,50.75497,90.80152,16.62000,77.00000,80.66667
79,2023/6/30 下午 04:26:53,50.33000,3.38000,-0.21000,90.00000,87.00000,77.00000,80.00000,88.00000,94.00000,15.05000,14.19000,16.77000,15.33667,50.44337,86.15797,17.83333,84.66667,87.33333
