T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
12,0,93838,203,3164,509,503,827,0,1.154999024,-0.7099994,-0.775999345,1.314998889,0.334999717
12,0,70000,0,0,0,0,0,0,-3.14159,-3.14159,-3.14159,-3.14159,-3.14159
12,0,90000,2000,2000,2000,2000,2000,0,0,0,0,0,0
12,0,110000,5000,5000,5000,5000,5000,0,3.15159,3.15159,3.15159,3.15159,3.15159
