T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
9.000,8317.457,308187.763,116423.017,18293.165,10338.599,2988.932,2970.788,0.000,-2.161,0.600,-2.440,0.024,1.772,
