T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
9.000,752.280,356810.155,130653.040,17949.477,11667.234,4778.300,2689.992,0.000,-0.673,0.290,-0.716,-1.527,-1.178,
