T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
9.000,0.000,389764.643,827.908,25601.975,1551.487,3420.204,2320.218,0.000,-0.884,0.320,0.684,-1.139,1.212,
