Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/6/30 下午 03:36:51,43.12000,5.94000,2.22000,105.00000,108.00000,100.00000,89.00000,92.00000,96.00000,26.66000,29.24000,30.96000,28.95333,43.52721,82.15658,17.09333,104.33333,92.33333
2,2023/6/30 下午 03:36:51,41.24000,2.36000,3.82000,97.00000,98.00000,94.00000,87.00000,96.00000,94.00000,23.22000,24.94000,28.38000,25.51333,41.30747,86.72476,15.80667,96.33333,92.33333
3,2023/6/30 下午 03:36:51,41.56000,1.48000,0.32000,96.00000,107.00000,107.00000,91.00000,92.00000,96.00000,22.79000,28.81000,33.97000,28.52333,41.58634,87.96049,14.45333,103.33333,93.00000
4,2023/6/30 下午 03:36:51,35.74000,3.48000,1.22000,96.00000,102.00000,91.00000,92.00000,96.00000,96.00000,22.79000,26.66000,27.09000,25.51333,35.90902,84.43865,13.48000,96.33333,94.66667
5,2023/6/30 下午 03:36:51,34.98000,0.70000,3.10000,89.00000,92.00000,87.00000,94.00000,92.00000,96.00000,19.78000,22.36000,25.37000,22.50333,34.98700,88.85358,12.92667,89.33333,94.00000
6,2023/6/30 下午 03:36:51,33.50000,1.16000,2.94000,103.00000,106.00000,96.00000,93.00000,97.00000,98.00000,25.80000,28.38000,29.24000,27.80667,33.52008,88.01682,12.53333,101.66667,96.00000
7,2023/6/30 下午 03:36:51,30.42000,1.60000,3.50000,99.00000,97.00000,92.00000,88.00000,90.00000,92.00000,24.08000,24.51000,27.52000,25.37000,30.46205,86.98919,11.84000,96.00000,90.00000
8,2023/6/30 下午 03:36:51,27.82000,-1.44000,4.10000,97.00000,97.00000,96.00000,91.00000,92.00000,98.00000,23.22000,24.51000,29.24000,25.65667,27.85724,92.96306,10.16000,96.66667,93.66667
9,2023/6/30 下午 03:36:51,22.46000,1.46000,3.50000,100.00000,95.00000,96.00000,80.00000,93.00000,96.00000,24.51000,23.65000,29.24000,25.80000,22.50740,86.28075,9.14000,97.00000,89.66667
10,2023/6/30 下午 03:36:51,22.06000,0.08000,4.26000,103.00000,110.00000,104.00000,93.00000,97.00000,99.00000,25.80000,30.10000,32.68000,29.52667,22.06014,89.79222,8.80000,105.66667,96.33333
11,2023/6/30 下午 03:36:51,26.42000,-6.94000,4.04000,100.00000,102.00000,98.00000,90.00000,93.00000,98.00000,24.51000,26.66000,30.10000,27.09000,27.31630,104.71794,7.84000,100.00000,93.66667
12,2023/6/30 下午 03:36:51,21.78000,-5.14000,4.10000,108.00000,117.00000,96.00000,91.00000,97.00000,96.00000,27.95000,33.11000,29.24000,30.10000,22.37829,103.27864,6.91333,107.00000,94.66667
13,2023/6/30 下午 03:36:51,23.42000,1.20000,4.20000,102.00000,97.00000,108.00000,92.00000,94.00000,97.00000,25.37000,24.51000,34.40000,28.09333,23.45072,87.06683,9.60667,102.33333,94.33333
14,2023/6/30 下午 03:36:51,20.06000,-0.06000,4.02000,89.00000,88.00000,89.00000,88.00000,91.00000,95.00000,19.78000,20.64000,26.23000,22.21667,20.06009,90.17137,8.00667,88.66667,91.33333
15,2023/6/30 下午 03:36:51,20.02000,-2.12000,2.78000,109.00000,113.00000,112.00000,93.00000,95.00000,97.00000,28.38000,31.39000,36.12000,31.96333,20.13194,96.04476,6.89333,111.33333,95.00000
16,2023/6/30 下午 03:36:51,19.30000,-2.86000,3.06000,111.00000,110.00000,109.00000,88.00000,96.00000,98.00000,29.24000,30.10000,34.83000,31.39000,19.51076,98.42912,6.50000,110.00000,94.00000
17,2023/6/30 下午 03:36:51,12.90000,-0.70000,3.46000,93.00000,90.00000,90.00000,93.00000,93.00000,95.00000,21.50000,21.50000,26.66000,23.22000,12.91898,93.10603,5.22000,91.00000,93.66667
18,2023/6/30 下午 03:36:52,12.72000,-2.48000,3.16000,123.00000,125.00000,121.00000,98.00000,96.00000,99.00000,34.40000,36.55000,39.99000,36.98000,12.95951,101.03247,4.46667,123.00000,97.66667
19,2023/6/30 下午 03:36:52,15.06000,-0.24000,3.28000,99.00000,109.00000,98.00000,89.00000,97.00000,96.00000,24.08000,29.67000,30.10000,27.95000,15.06191,90.91300,6.03333,102.00000,94.00000
20,2023/6/30 下午 03:36:52,12.06000,-3.24000,1.08000,115.00000,111.00000,116.00000,95.00000,94.00000,97.00000,30.96000,30.53000,37.84000,33.11000,12.48764,105.03782,3.30000,114.00000,95.33333
21,2023/6/30 下午 03:36:52,11.82000,-3.48000,0.68000,116.00000,115.00000,112.00000,97.00000,95.00000,98.00000,31.39000,32.25000,36.12000,33.25333,12.32164,106.40529,3.00667,114.33333,96.66667
22,2023/6/30 下午 03:36:52,11.44000,-3.74000,-0.56000,97.00000,101.00000,100.00000,97.00000,97.00000,98.00000,23.22000,26.23000,30.96000,26.80333,12.03583,108.10376,2.38000,99.33333,97.33333
23,2023/6/30 下午 03:36:52,8.48000,-6.48000,-1.12000,102.00000,106.00000,112.00000,96.00000,96.00000,99.00000,25.37000,28.38000,36.12000,29.95667,10.67243,127.38529,0.29333,106.66667,97.00000
24,2023/6/30 下午 03:36:52,3.42000,-4.86000,-1.32000,105.00000,112.00000,111.00000,94.00000,96.00000,98.00000,26.66000,30.96000,35.69000,31.10333,5.94273,144.86581,-0.92000,109.33333,96.00000
25,2023/6/30 下午 03:36:52,4.60000,-1.80000,0.18000,94.00000,110.00000,105.00000,92.00000,95.00000,96.00000,21.93000,30.10000,33.11000,28.38000,4.93964,111.37062,0.99333,103.00000,94.33333
26,2023/6/30 下午 03:36:52,3.10000,-6.32000,-0.62000,110.00000,111.00000,100.00000,94.00000,88.00000,97.00000,28.81000,30.53000,30.96000,30.10000,7.03935,153.87176,-1.28000,107.00000,93.00000
27,2023/6/30 下午 03:36:52,0.52000,-3.54000,0.92000,105.00000,109.00000,109.00000,93.00000,87.00000,96.00000,26.66000,29.67000,34.83000,30.38667,3.57799,171.64343,-0.70000,107.66667,92.00000
28,2023/6/30 下午 03:36:52,-6.08000,-2.02000,0.28000,117.00000,115.00000,121.00000,93.00000,88.00000,94.00000,31.82000,32.25000,39.99000,34.68667,6.40678,251.62161,-2.60667,117.66667,91.66667
29,2023/6/30 下午 03:36:52,-3.48000,-4.56000,0.04000,104.00000,104.00000,116.00000,95.00000,94.00000,96.00000,26.23000,27.52000,37.84000,30.53000,5.73620,217.34935,-2.66667,108.00000,95.00000
30,2023/6/30 下午 03:36:52,-8.18000,-4.26000,0.08000,97.00000,101.00000,94.00000,97.00000,92.00000,95.00000,23.22000,26.23000,28.38000,25.94333,9.22280,242.49029,-4.12000,97.33333,94.66667
31,2023/6/30 下午 03:36:52,-5.22000,-5.28000,0.48000,82.00000,90.00000,84.00000,93.00000,92.00000,94.00000,16.77000,21.50000,24.08000,20.78333,7.42474,224.67260,-3.34000,85.33333,93.00000
32,2023/6/30 下午 03:36:52,-7.54000,-6.76000,0.84000,103.00000,98.00000,86.00000,98.00000,93.00000,95.00000,25.80000,24.94000,24.94000,25.22667,10.12666,228.12213,-4.48667,95.66667,95.33333
33,2023/6/30 下午 03:36:52,-8.80000,-2.66000,1.18000,87.00000,81.00000,78.00000,94.00000,91.00000,96.00000,18.92000,17.63000,21.50000,19.35000,9.19324,253.18137,-3.42667,82.00000,93.66667
34,2023/6/30 下午 03:36:52,-9.42000,-1.40000,1.24000,86.00000,89.00000,92.00000,91.00000,89.00000,95.00000,18.49000,21.07000,27.52000,22.36000,9.52347,261.54658,-3.19333,89.00000,91.66667
35,2023/6/30 下午 03:36:52,-8.92000,0.00000,2.68000,95.00000,85.00000,85.00000,93.00000,95.00000,97.00000,22.36000,19.35000,24.51000,22.07333,8.92000,270.00000,-2.08000,88.33333,95.00000
36,2023/6/30 下午 03:36:52,-9.40000,-7.62000,2.24000,100.00000,96.00000,99.00000,95.00000,95.00000,98.00000,24.51000,24.08000,30.53000,26.37333,12.10059,230.97045,-4.92667,98.33333,96.00000
37,2023/6/30 下午 03:36:52,-13.76000,-4.32000,2.32000,111.00000,122.00000,116.00000,96.00000,89.00000,97.00000,29.24000,35.26000,37.84000,34.11333,14.42221,252.57014,-5.25333,116.33333,94.00000
38,2023/6/30 下午 03:36:52,-16.78000,-3.00000,2.68000,120.00000,116.00000,120.00000,95.00000,97.00000,97.00000,33.11000,32.68000,39.56000,35.11667,17.04607,259.86351,-5.70000,118.66667,96.33333
39,2023/6/30 下午 03:36:52,-14.10000,-4.96000,3.00000,106.00000,105.00000,106.00000,95.00000,93.00000,96.00000,27.09000,27.95000,33.54000,29.52667,14.94696,250.61950,-5.35333,105.66667,94.66667
40,2023/6/30 下午 03:36:52,-16.56000,-6.28000,2.94000,92.00000,89.00000,87.00000,94.00000,93.00000,93.00000,21.07000,21.07000,25.37000,22.50333,17.71079,249.23192,-6.63333,89.33333,93.33333
41,2023/6/30 下午 03:36:52,-20.52000,-2.80000,3.14000,108.00000,106.00000,107.00000,96.00000,95.00000,97.00000,27.95000,28.38000,33.97000,30.10000,20.71015,262.22985,-6.72667,107.00000,96.00000
42,2023/6/30 下午 03:36:52,-22.00000,-5.94000,3.58000,118.00000,117.00000,123.00000,97.00000,93.00000,95.00000,32.25000,33.11000,40.85000,35.40333,22.78779,254.89042,-8.12000,119.33333,95.00000
43,2023/6/30 下午 03:36:52,-14.96000,-2.16000,3.40000,92.00000,113.00000,99.00000,92.00000,92.00000,92.00000,21.07000,31.39000,30.53000,27.66333,15.11513,261.78413,-4.57333,101.33333,92.00000
44,2023/6/30 下午 03:36:52,-22.44000,-7.60000,2.56000,101.00000,107.00000,96.00000,96.00000,95.00000,96.00000,24.94000,28.81000,29.24000,27.66333,23.69206,251.28974,-9.16000,101.33333,95.66667
45,2023/6/30 下午 03:36:52,-24.42000,-5.28000,2.32000,107.00000,112.00000,103.00000,97.00000,95.00000,96.00000,27.52000,30.96000,32.25000,30.24333,24.98429,257.79953,-9.12667,107.33333,96.00000
