Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/6/30 下午 03:59:18,23.31000,1.25000,-0.74000,67.00000,76.00000,64.00000,85.00000,88.00000,92.00000,6.88000,11.18000,12.04000,10.03333,23.34349,86.93045,7.94000,69.00000,88.33333
2,2023/6/30 下午 03:59:18,26.71000,0.74000,-0.82000,106.00000,96.00000,106.00000,94.00000,92.00000,95.00000,23.65000,19.78000,30.10000,24.51000,26.72025,88.41303,8.87667,102.66667,93.66667
3,2023/6/30 下午 03:59:18,23.97000,1.95000,-0.49000,91.00000,85.00000,86.00000,88.00000,90.00000,93.00000,17.20000,15.05000,21.50000,17.91667,24.04919,85.34913,8.47667,87.33333,90.33333
4,2023/6/30 下午 03:59:18,24.46000,2.95000,-1.03000,88.00000,96.00000,93.00000,94.00000,93.00000,97.00000,15.91000,19.78000,24.51000,20.06667,24.63725,83.12305,8.79333,92.33333,94.66667
5,2023/6/30 下午 03:59:18,23.28000,0.61000,-1.24000,80.00000,90.00000,74.00000,95.00000,94.00000,95.00000,12.47000,17.20000,16.34000,15.33667,23.28799,88.49904,7.55000,81.33333,94.66667
6,2023/6/30 下午 03:59:18,25.02000,-2.41000,-0.64000,77.00000,72.00000,66.00000,93.00000,94.00000,93.00000,11.18000,9.46000,12.90000,11.18000,25.13580,95.50192,7.32333,71.66667,93.33333
7,2023/6/30 下午 03:59:18,23.40000,1.50000,-0.92000,101.00000,99.00000,96.00000,92.00000,92.00000,97.00000,21.50000,21.07000,25.80000,22.79000,23.44803,86.33221,7.99333,98.66667,93.66667
8,2023/6/30 下午 03:59:18,21.84000,3.25000,-1.39000,74.00000,73.00000,62.00000,86.00000,93.00000,93.00000,9.89000,9.89000,11.18000,10.32000,22.08049,81.53595,7.90000,69.66667,90.66667
9,2023/6/30 下午 03:59:18,24.34000,2.42000,-1.06000,101.00000,91.00000,101.00000,91.00000,92.00000,96.00000,21.50000,17.63000,27.95000,22.36000,24.46001,84.32204,8.56667,97.66667,93.00000
10,2023/6/30 下午 03:59:18,22.03000,0.90000,-1.67000,86.00000,83.00000,67.00000,93.00000,92.00000,95.00000,15.05000,14.19000,13.33000,14.19000,22.04838,87.66057,7.08667,78.66667,93.33333
11,2023/6/30 下午 03:59:18,21.91000,1.81000,-1.92000,90.00000,89.00000,87.00000,94.00000,94.00000,94.00000,16.77000,16.77000,21.93000,18.49000,21.98464,85.27748,7.26667,88.66667,94.00000
12,2023/6/30 下午 03:59:18,14.74000,1.74000,-2.75000,86.00000,92.00000,75.00000,81.00000,89.00000,93.00000,15.05000,18.06000,16.77000,16.62667,14.84235,83.26761,4.57667,84.33333,87.66667
13,2023/6/30 下午 03:59:19,18.74000,1.87000,-2.65000,101.00000,102.00000,99.00000,88.00000,88.00000,92.00000,21.50000,22.36000,27.09000,23.65000,18.83307,84.30152,5.98667,100.66667,89.33333
14,2023/6/30 下午 03:59:19,22.11000,1.47000,-2.28000,93.00000,97.00000,95.00000,94.00000,89.00000,94.00000,18.06000,20.21000,25.37000,21.21333,22.15881,86.19625,7.10000,95.00000,92.33333
15,2023/6/30 下午 03:59:19,21.53000,2.35000,-1.55000,99.00000,95.00000,102.00000,96.00000,94.00000,96.00000,20.64000,19.35000,28.38000,22.79000,21.65787,83.77082,7.44333,98.66667,95.33333
16,2023/6/30 下午 03:59:19,18.46000,4.62000,-1.49000,69.00000,64.00000,62.00000,88.00000,85.00000,94.00000,7.74000,6.02000,11.18000,8.31333,19.02935,75.94915,7.19667,65.00000,89.00000
17,2023/6/30 下午 03:59:19,22.80000,2.21000,-1.59000,92.00000,82.00000,80.00000,97.00000,93.00000,94.00000,17.63000,13.76000,18.92000,16.77000,22.90686,84.46363,7.80667,84.66667,94.66667
18,2023/6/30 下午 03:59:19,15.25000,0.56000,-2.22000,76.00000,78.00000,71.00000,90.00000,89.00000,94.00000,10.75000,12.04000,15.05000,12.61333,15.26028,87.89697,4.53000,75.00000,91.00000
