T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
12.000,0.000,29462.883,95.496,480.814,438.762,1825.579,866.296,0.000,-0.316,-1.242,-0.000,-0.067,-0.017,
