T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
12.000,132.436,23547.876,5590.123,554.813,502.382,807.112,680.444,0.000,-3.045,-1.080,1.285,-1.084,0.054,
