T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
12.000,0.000,26713.126,6366.399,453.090,495.773,943.639,1418.483,0.000,-1.467,-1.056,-0.356,-0.757,0.047,
