T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
6,0,302721,295,24792,603,3616,548,0,-1.141999035,-0.310999737,0.447999622,-2.551997844,1.392998823
6,0,300000,0,35000,0,0,0,0,-3.14159,-1.5,-3.14159,-3.14159,-3.14159
6,0,350000,2000,25000,3000,5000,4000,0,0,-0.5,0,0,0
6,0,250000,4000,15000,5000,10000,8000,0,3.15159,0.5,3.15159,3.15159,3.15159
