f,T0,V0,V1,V2,V3,V4,V5,V6,phi1,phi2,phi3,phi4,phi5,phi6
T06_stoke_U020_Probe_1_(A1128).csv,6,-0.7939361651678439,16.04221820005007,4.256391209941536,0.3099889803556811,0.060948293391964836,0.41638399221014194,0.49511799575742355,0.0,4.484422582930785,2.374784377182779,1.6384795498852271,5.748782051747608,1.8377734528462926
T06_stoke_U040_Probe_1_(A1128).csv,6,-2.302534045811984,32.585071890791255,8.695370524091958,0.39340014572518833,0.3861682327804795,0.32543642340891493,0.017106529874304856,0.0,4.431402546134647,3.813188576618524,1.6820200124261075,5.993075998585905,1.1460225191997033
T06_stoke_U060_Probe_1_(A1128).csv,6,-4.177677618401419,48.51606072771406,12.64755663633558,0.860814522681937,0.4335614926368421,0.17942484210510426,0.23301179597178545,0.0,4.4208775391362165,4.93979625145874,3.7592656389546715,1.4807211191218785,1.721135203223907
T06_stoke_U080_Probe_1_(A1128).csv,6,-4.504819567976335,63.56218967536255,14.61958609379294,1.4163405490309955,0.30805137675756356,0.09983404961575863,0.2840782709937507,0.0,4.378653617942672,5.7298131106641605,2.7311056219788648,4.02294232493346,1.4689723218239696
T06_stoke_U100_Probe_1_(A1128).csv,6,-5.022337433954681,81.52571735893919,18.12432026517514,1.2621469553944795,0.3826919712879977,0.5447687186033933,0.7264030030844616,0.0,4.387976774011704,0.4879571051887051,4.16473516202402,3.8056180316463712,2.743245689168199
T06_stoke_U120_Probe_1_(A1128).csv,6,-5.123298357161233,93.55806713583742,22.197409335626556,2.825568299192105,1.162409715075398,0.6589932144838462,0.5234428947612685,0.0,4.4560855760316125,0.9016153129720758,3.693093106245237,3.7959338977805075,3.2705537724780256
T06_stoke_U140_Probe_1_(A1128).csv,6,-5.8847271424828085,110.931787546555,26.818427093455192,3.7670597787532136,2.179704625010926,0.627298052852366,0.5281049815766421,0.0,4.483483714694687,1.0631674224437822,4.132602842283085,3.6462936194239224,3.5762095847208073
T06_stoke_U160_Probe_1_(A1128).csv,6,-5.285344843920236,123.78004823163353,32.03145027392476,4.721709855006513,2.8620705355931078,1.0497166765609487,0.5297504936953422,0.0,4.5069919234760425,1.084277905017448,4.3630419581306725,2.9643662866563187,3.048034450462532
