f,T0,V0,V1,V2,V3,V4,V5,V6,phi1,phi2,phi3,phi4,phi5,phi6
T06_forward_U020_Probe_1_(A1128).csv,6,-0.20313300823788505,17.53818869009117,4.575135274341142,0.1789291525917332,0.6529637237707153,0.17354506002611342,0.539695893488291,0.0,6.069314002874976,3.6270282412319035,4.102466379749864,3.8541625300622644,0.12813128280374517
T06_forward_U040_Probe_1_(A1128).csv,6,-1.1554934637144245,35.315703648738165,9.495995346818287,0.5432173463803232,0.673081051755293,0.19500038126415314,1.0209088091417304,0.0,5.889935748149785,4.435498666993105,3.471182113104666,5.575135196397509,5.128908434269345
T06_forward_U060_Probe_1_(A1128).csv,6,-0.3244155932977944,52.56032912283597,14.246143948770081,0.4513935825563096,0.2703808438480087,1.149120376792797,0.39870581813711053,0.0,5.967027958596796,0.9267123485179555,1.5708260184099483,3.5520008129921066,5.600280576055001
T06_forward_U080_Probe_1_(A1128).csv,6,-1.3902964227699153,71.31195247842395,18.354951914090748,1.477440413258497,1.3142662080936112,1.0830573540178228,0.8686244997970488,0.0,5.863494198470329,1.1750701790221036,1.899063672263739,3.4234466754822006,4.295789231050307
T06_forward_U100_Probe_1_(A1128).csv,6,-1.8465194406405536,93.70019976599463,24.755627739800474,2.4974429222617722,1.5083857519439823,0.7934028312958733,0.8845024718022656,0.0,5.784054867625603,0.4808062119403311,1.0807310001023893,2.923790826806687,3.8375382379249516
T06_forward_U120_Probe_1_(A1128).csv,6,-1.2131163205625635,105.92675288972896,26.83323797359217,3.885646885332957,1.8732228858771713,0.6301854351042321,0.19819315658266565,0.0,5.737052482743813,0.09733398523121826,0.08865646398562499,5.701104616936879,3.0431778568415666
T06_forward_U140_Probe_1_(A1128).csv,6,-0.3826606384170151,125.07358786515341,32.113118789929665,4.963197424595089,2.4934519497089123,0.7007611199683188,0.8922280995789793,0.0,5.776462975569362,0.014533357419645409,0.3167453033139301,5.40708355021685,2.743940608990992
T06_forward_U160_Probe_1_(A1128).csv,6,-0.679999017089476,141.57481323432162,36.571599225792866,5.597515489772721,3.312194783792124,0.4164489447667436,1.1864875403742223,0.0,5.861301490222104,0.14002971005488185,0.3235080544084515,5.444911764097525,3.2601518765796293
