f,T0,oa0,oa1,oa2,oa3,oa4,oa5,oa6,ob1,ob2,ob3,ob4,ob5,ob6
T09_forward_U020_Probe_1_(A1128).csv,9,0.05948008628177108,16.5834309257686,4.646947138562561,0.34584652167020935,0.27805970926241996,0.28010601153644343,0.256026004680843,0.0,0.08587749269014161,4.245239372543839,3.906297264250872,4.546100303776671,5.15172671553471
T09_forward_U040_Probe_1_(A1128).csv,9,-0.3802381972386458,32.25532836421965,9.004534253153338,0.5597600033657433,0.3555743105685325,0.2555493908197411,0.15185115546778866,0.0,0.07292401753004361,5.829963006764115,5.681007428912223,4.52663385866727,3.3541529672930332
T09_forward_U060_Probe_1_(A1128).csv,9,-0.47944880059984096,50.61241655686672,14.620656242511364,1.519121231918536,0.858700958046295,0.14435549104947848,0.2730952535941381,0.0,6.265255622459521,6.142878987075436,6.0969208047291525,3.9644878323696164,2.7446587248344625
T09_forward_U080_Probe_1_(A1128).csv,9,-0.786544406665485,69.30063548860471,21.478003938104315,3.3271781712437973,1.7195953452431798,0.37877833810301414,0.7453028313779072,0.0,6.005865469868757,0.09317395349426494,0.1929533171955926,0.2785800089746282,1.8595268021903366
T09_forward_U100_Probe_1_(A1128).csv,9,-0.426581233165595,87.27911597923254,26.248828187827048,3.9222384010321445,2.3097552649779995,0.4261585835757321,0.7417898841290447,0.0,6.022397283117959,0.17771534829928576,0.4966000615921016,5.796449299819543,2.1697201948995506
T09_forward_U120_Probe_1_(A1128).csv,9,0.754356064318721,101.92466889965631,30.93563975448505,6.591137172896488,2.9749643867673674,1.4675948949236073,0.9546794210413588,0.0,5.947489193955666,0.01722982585737963,0.1812830229507486,6.206046595824535,1.392875501053202
T09_forward_U140_Probe_1_(A1128).csv,9,1.29373522097741,121.76592823797388,35.6724476362264,6.980539834061406,3.1175351572819965,1.5136337626001426,0.15010945844263224,0.0,6.00412680921579,0.10759153683708082,0.1460010042336879,6.067780422786246,0.5712816413750662
T09_forward_U160_Probe_1_(A1128).csv,9,0.8638724266855065,138.78513784218487,41.0739448934203,8.517190249743273,3.2688003816614906,0.918380214411601,0.1314463000640704,0.0,5.968476611165005,0.18467544175041217,6.192251547130184,0.05648775823013831,0.9714555806104019
