y[cm],u[cm/s],v[cm/s],vorticity[1/s]
39.411167129992,109.55821104770234,-1.7440269440493334,-89.17372368081334
39.139365972993,114.08668485859933,-1.3158378700613333,-95.491052599864
38.867564814992,119.68719890510401,-0.9505575696973333,-86.13209131803801
38.595763656992,122.74413098379932,-1.1042810234756668,-59.75061998979067
38.323962498994,125.52895510760966,-1.2256880629963334,-56.69877475188033
38.052161340994,128.237407307809,-1.2806763543516666,-56.13924739303667
37.780360182994,130.99900620895232,-1.3991442787573334,-54.47885201769267
37.508559024995,133.52859163220234,-1.4965190597183333,-47.984766104372
37.236757866991,135.62440096231833,-1.5823551077380003,-38.03236317989333
36.964956708991,137.21316883964266,-1.6627610254740002,-29.348880665097663
36.693155550992,138.54894106122302,-1.7335041545129999,-26.036511317631
36.421354392992,139.84461002571533,-1.774918329985,-26.347487133833
36.149553235991,141.226199327909,-1.8229940447019999,-27.445286694686
35.877752077994,142.638850601634,-1.879442576891,-27.085251689146663
35.605950919992,143.971550702841,-1.922932840343,-25.016499662288336
35.334149761996,145.122715518469,-1.912016767312,-22.25395997886967
35.06234860399,146.15549566668037,-1.90510825613,-20.156566485682333
34.790547445994,147.129917599755,-1.8840278015036667,-19.662734792301
34.518746287991,148.12690979308732,-1.8771465645653336,-19.639648126695334
34.246945129996,149.05729085078332,-1.840490578648,-18.341836941030333
33.975143971993,149.91001162673834,-1.7743141403556668,-17.314466383220335
33.703342813989,150.74382456205402,-1.7078200793303333,-17.261622422473334
33.431541656995,151.60278990105567,-1.6724372328639998,-17.399608855933334
33.159740498991,152.44335856232735,-1.6007995090923333,-16.661356734498668
32.887939340994,153.23640095347,-1.5086651989920001,-16.652108737819333
32.61613818299,154.09676063163735,-1.4355918468373332,-17.035520992987
32.344337023996,154.91970933222666,-1.3952845895416666,-15.954305712186999
32.072535863991,155.65217524878767,-1.3600024954803336,-15.324965504303
31.800734713989,156.41725871854433,-1.3030450547813333,-15.549311589025999
31.528933553995,157.17145741058232,-1.2517902350726666,-15.465138440461667
31.257132393991,157.932185673668,-1.1892254268906666,-15.443047401180666
30.985331233992998,158.67121896142734,-1.0986491114856667,-14.713839479494666
30.713530073988995,159.3608172240787,-1.0495619654436668,-14.190186493297666
30.441728923997,160.048869247049,-0.9986227391410001,-13.775209133517999
30.169927763995002,160.70298332527366,-0.9664022190443333,-13.505984701588
29.898126603994,161.35300176684868,-0.9273593624793334,-13.528585662138667
29.626325443992,162.015293237095,-0.8821847626916667,-12.849008005996668
29.354524283999,162.61590163314534,-0.8290947931389999,-12.543172235906333
29.082723133991,163.229267322939,-0.7716180703606668,-13.117319924550998
28.810921973990002,163.864439375761,-0.7229441389580001,-13.475572397274666
28.539120813997,164.52062914998302,-0.694418590453,-13.404127378743
28.267319653995,165.16801554918834,-0.6583375405490001,-13.195738470606
27.995518493989,165.81184271702168,-0.61152695695,-12.968293898914332
27.723717343993,166.42695568561734,-0.537618226843,-12.906194463576334
27.451916183992996,167.05169694343803,-0.4802396515456666,-12.674276318053666
27.180115023986,167.6789170074737,-0.4340030467783333,-12.515137355369001
26.908313863986,168.29736661350768,-0.4063477139846667,-12.075298502940667
26.636512703994,168.87866917813201,-0.3627339203526667,-11.801023874671666
26.364711553997,169.42268524071667,-0.30634647243633334,-11.183323871508668
26.092910393987996,169.945431802355,-0.23872296379066668,-11.097928142474666
25.82110923399,170.50063682419633,-0.18883939660833335,-11.535929013299667
25.549308073998002,171.058827964934,-0.11077593933333334,-10.504350649971999
25.277506923985,171.536873260234,-0.039748617773666665,-9.359584670897334
25.005705763986,171.98528726011668,-0.009845545200666666,-10.165991105597667
24.733904603995,172.53578215099597,0.011339643427333337,-10.907631192902334
24.462103443997005,173.0794599807517,0.06155741098833334,-10.745888748612002
24.190302283985,173.61270206017068,0.12493792897900001,-10.135997261947333
23.918501133990002,174.10461298868566,0.19453057778166669,-9.868697401581
23.646699973998995,174.62236267293198,0.23296691784933332,-10.123438241740333
23.374898814001,175.13896606396335,0.25018904516266666,-9.967717897597
23.103097653989,175.64373209913666,0.2888412508586667,-9.322887210843666
22.831296493991,176.06552680662935,0.32035558532833336,-8.257248650424666
22.559495343997998,176.44765574997098,0.3304021753656667,-8.169121785657
22.287694183985,176.89394613260765,0.36107564027,-8.859880227036667
22.015893023988,177.34481035776733,0.3958738094366667,-9.204606394427
21.744091863996,177.761991143269,0.4353824095053333,-8.571349474117
21.472290704001,178.1848787973713,0.4467101444986667,-8.366389485601
21.200489553989,178.6248065512917,0.4791836803363334,-8.590536653027
20.928688393994,179.05386810514997,0.498674518639,-8.297651607260333
20.656887234001,179.45804588360798,0.5366133076003333,-7.3253178079926675
20.385086073981,179.787469769588,0.547499037458,-7.204226631143334
20.113284923992,180.133363287893,0.5522784805933334,-7.665542470585333
19.841483763998,180.50341147058035,0.5621564135633333,-7.597383394913334
19.569682603996,180.84036396257798,0.5805023599646667,-7.070162320928
19.29788144399,181.17491818834665,0.5850266849266667,-6.983841682247
19.026080283989,181.535024677083,0.572988624704,-7.389407690643668
18.754279133991,181.93207163464731,0.574178940657,-7.199700415183334
18.482477973987,182.27990456714633,0.5961086912356667,-6.564970247751
18.210676813985,182.61669195783566,0.6243904375423334,-6.384277641864666
17.938875653987,182.90774032257832,0.646154754677,-6.239058533753667
17.667074493999,183.22747011559167,0.6441135378316667,-6.617178183628333
17.395273343985,183.52772357798233,0.6248117144173333,-5.860195034836333
17.123472183998,183.801216267052,0.615385097624,-5.22754001256
16.851671023999,184.08837671149035,0.6081413416653333,-5.8362056432600005
16.579869863994,184.38591776601933,0.5713751635943333,-5.577517734471333
16.308068703996,184.64437176459032,0.5408179389706667,-4.343802159848
16.036267553995,184.84753019232633,0.5181186142313333,-3.333492840415
15.76446639399,185.02002729135566,0.5050790796013334,-2.7408262211496663
15.492665233993,185.16906592842633,0.4646018834443333,-2.676410983087333
15.220864073987,185.30810214080998,0.46689887608599995,-2.543493387358
14.949062913984998,185.444189100996,0.45037613948099997,-2.7825074397743332
14.677261764005001,185.60875740144198,0.46452929449166663,-2.730655001626667
14.405460603986,185.72883009741932,0.44080947209433335,-2.143450783877667
14.133659444004001,185.84015012688099,0.390829510588,-2.024331187338
13.861858284002002,185.93933798245098,0.3286505496393333,-1.7964345990996666
13.590057133982,186.01995887844336,0.3000187426413334,-0.8020783827579998
13.318255974001,186.0333941891813,0.2863596263293333,0.14611663544866668
13.046454813998002,186.03510950048533,0.2691802910196666,0.2924407372976667
12.774653653989,186.028905483941,0.20897581586166666,-0.058488687235
12.502852493997002,186.06094466895766,0.15762161946666667,-0.18761570648633333
12.231051343992,186.067569489329,0.10635398509366667,0.40726687284
11.959250183984002,186.03739872933667,0.07735881598199999,1.24530785552
11.687449023993002,185.96891319985,0.06032100465066665,1.996795377592333
11.415647863984,185.86386014173067,0.04596382459133334,2.8751273336083334
11.143846703978,185.71846128097232,0.025840582836333333,3.719442383190667
10.872045554003998,185.506874537993,0.006547411848333333,3.9667223620130003
10.600244393983,185.30683769661502,-0.05876641664133333,4.791686676449
10.328443234006,185.0407205969527,-0.10089387403700001,6.36877511877
10.056642073999,184.72425434291935,-0.11241794313033333,7.073761816975666
9.784840913989,184.38547340754403,-0.11433315545766666,8.049115614712667
9.513039764002,183.942610070926,-0.12458276216233333,8.925865506424001
9.241238603995,183.49922656720102,-0.13489981546866667,9.946580408853999
8.969437443984,182.97481261814698,-0.13758213148966666,11.136430192779335
8.697636283998,182.426681818411,-0.13074798592866665,12.379405511221
8.42583513399,181.8194585468233,-0.123446597015,13.758827806400333
8.154033973982,181.15145953999567,-0.12402850074966666,15.253570404056667
7.882232814007,180.331333977874,-0.093407273533,17.611891286078666
7.610431653985,179.44452887536264,-0.058242467302,19.180690589879333
7.33863049401,178.469605945475,-0.007438121873666668,20.930158864667
7.066829344002,177.40830566967233,0.05568988270933334,22.539081217550333
6.79502818398,176.289555284043,0.07829319969066666,23.296793151822
6.523227024007,175.15511280618634,0.13274259224966667,25.024931904379667
6.251425863997,173.8627480741237,0.21983398105466667,28.122561547997663
5.979624703984,172.45035134166065,0.349252206464,30.53732578059967
5.707823554005,170.91793603223167,0.40228078489033336,31.832460203850335
5.436022393992,169.345674204553,0.43035760797566663,31.977187548793665
5.164221233982,167.75757929216365,0.48404705161766665,33.172851057942
4.892420073997,166.07978066347366,0.5501502773026666,35.71294627328567
4.620618913984,164.24224553206832,0.6171503156566667,37.194890724053
4.348817763977,162.44921678336968,0.650326555694,36.350202077084
4.077016604004,160.68643208128367,0.701780992586,37.207916974645
3.805215443981,158.799990830035,0.7263368677766667,40.20644650576234
3.53341428401,156.76611372131367,0.7376115568053333,41.18561585140534
3.261613123999,154.79260996654534,0.7661906515390001,45.13293768236934
2.989811973977,152.41481012941432,0.8486160961873334,51.86187869938567
2.718010814006,149.90552698070766,0.8985611324249999,49.29298773403833
2.446209653995,148.022305211704,0.868545864722,48.731786149833994
2.17440849398,145.34926059134634,0.7040536752666666,66.93471768172232
1.902607344004,141.4144453675167,0.519888163977,72.94829057739166
1.630806183989,138.195600958191,0.5260884853383333,66.26478586505566
1.359005023977,135.0102588595813,0.48689532358399995,72.471199641014
1.087203864006,131.20053502697067,0.284896883944,88.66326761344567
0.815402703983,126.50180670786733,0.08631330893233334,102.86925372614134
0.543601553974,121.328336172118,0.05462007932166666,118.21029685630266
0.271800394,115.09628574350499,0.021211349586666664,127.35094517112698
