T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
9.000,0.000,57705.035,124.461,646.770,1099.101,1651.663,1402.217,0.000,-0.526,0.474,-0.050,0.706,-0.708,
