T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
9.000,0.000,53239.284,11267.888,784.557,1099.265,1464.258,2243.250,0.000,-0.881,-0.825,-0.565,-0.943,0.725,
