T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
9.000,142.942,47905.462,10197.539,599.224,1049.573,899.329,827.415,0.000,-2.480,-0.420,1.820,-0.480,-0.045,
