Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/2/7 下午 01:56:57,-238.31999,0.80000,12.40000,108.00000,112.00000,115.00000,78.00000,78.00000,79.00000,24.08000,24.94000,33.97000,27.66333,238.32134,270.19233,-75.04000,111.66667,78.33333
2,2023/2/7 下午 01:56:57,-226.34001,8.30000,9.96000,110.00000,112.00000,114.00000,75.00000,77.00000,86.00000,24.94000,24.94000,33.54000,27.80667,226.49214,272.10012,-69.36000,112.00000,79.33333
3,2023/2/7 下午 01:56:57,-212.26001,8.00000,17.94000,120.00000,132.00000,124.00000,75.00000,72.00000,83.00000,29.24000,33.54000,37.84000,33.54000,212.41071,272.15843,-62.10667,125.33333,76.66667
4,2023/2/7 下午 01:56:57,-203.20001,9.64000,20.24000,117.00000,117.00000,123.00000,69.00000,79.00000,68.00000,27.95000,27.09000,37.41000,30.81667,203.42854,272.71613,-57.77334,119.00000,72.00000
5,2023/2/7 下午 01:56:57,-200.78001,2.44000,18.44000,118.00000,117.00000,114.00000,62.00000,77.00000,76.00000,28.38000,27.09000,33.54000,29.67000,200.79484,270.69626,-59.96667,116.33333,71.66667
6,2023/2/7 下午 01:56:57,-202.04000,5.38000,7.44000,116.00000,119.00000,119.00000,44.00000,66.00000,64.00000,27.52000,27.95000,35.69000,30.38667,202.11162,271.52533,-63.07333,118.00000,58.00000
7,2023/2/7 下午 01:56:57,-216.70001,2.88000,-4.34000,107.00000,117.00000,115.00000,69.00000,75.00000,76.00000,23.65000,27.09000,33.97000,28.23667,216.71914,270.76143,-72.72000,113.00000,73.33333
8,2023/2/7 下午 01:56:57,-226.90001,-3.48000,-8.84000,122.00000,124.00000,117.00000,84.00000,78.00000,87.00000,30.10000,30.10000,34.83000,31.67667,226.92669,269.12131,-79.74000,121.00000,83.00000
9,2023/2/7 下午 01:56:57,-226.42000,-9.74000,-1.60000,118.00000,122.00000,120.00000,83.00000,85.00000,75.00000,28.38000,29.24000,36.12000,31.24667,226.62940,267.53680,-79.25333,120.00000,81.00000
10,2023/2/7 下午 01:56:57,-211.54001,-9.40000,-0.40000,113.00000,117.00000,122.00000,69.00000,74.00000,88.00000,26.23000,27.09000,36.98000,30.10000,211.74875,267.45568,-73.78000,117.33333,77.00000
