T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
9.000,6833.283,269585.816,99141.121,13847.713,7818.678,3062.391,2424.762,0.000,-2.175,0.542,-2.512,-0.017,1.433,
