T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
9.000,0.000,338469.924,357.776,19910.716,998.557,2727.490,1668.904,0.000,-0.716,0.291,0.628,-1.487,-0.117,
