T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
9.000,470.359,310526.756,111770.632,13934.827,8827.358,3354.582,1509.450,0.000,-0.652,0.273,-0.733,-1.589,-1.992,
