T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
6.000,0.000,157462.570,88953.691,6443.724,5680.023,4191.351,4336.577,0.000,-1.216,-0.755,-1.980,-0.358,-0.171,
