Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/6/30 下午 01:34:48,32.39000,2.99000,-3.60000,76.00000,85.00000,74.00000,81.00000,84.00000,91.00000,9.89000,13.76000,18.49000,14.04667,32.52772,84.72583,10.59333,78.33333,85.33333
2,2023/6/30 下午 01:34:48,38.22000,3.61000,-3.11000,92.00000,83.00000,77.00000,93.00000,90.00000,91.00000,16.77000,12.90000,19.78000,16.48333,38.39011,84.60424,12.90667,84.00000,91.33333
3,2023/6/30 下午 01:34:48,37.75000,4.78000,-3.01000,89.00000,81.00000,86.00000,91.00000,93.00000,93.00000,15.48000,12.04000,23.65000,17.05667,38.05142,82.78347,13.17333,85.33333,92.33333
4,2023/6/30 下午 01:34:48,39.06000,6.12000,-2.84000,93.00000,91.00000,87.00000,88.00000,88.00000,87.00000,17.20000,16.34000,24.08000,19.20667,39.53654,81.09518,14.11333,90.33333,87.66667
5,2023/6/30 下午 01:34:48,38.43000,5.67000,-3.18000,90.00000,79.00000,80.00000,80.00000,91.00000,93.00000,15.91000,11.18000,21.07000,16.05333,38.84603,81.60707,13.64000,83.00000,88.00000
6,2023/6/30 下午 01:34:48,40.63000,7.92000,-2.58000,106.00000,100.00000,101.00000,89.00000,85.00000,93.00000,22.79000,20.21000,30.10000,24.36667,41.39473,78.96966,15.32333,102.33333,89.00000
7,2023/6/30 下午 01:34:48,42.47000,4.89000,-2.55000,101.00000,100.00000,104.00000,89.00000,94.00000,94.00000,20.64000,20.21000,31.39000,24.08000,42.75059,83.43188,14.93667,101.66667,92.33333
8,2023/6/30 下午 01:34:48,36.68000,7.35000,-3.33000,76.00000,82.00000,74.00000,87.00000,87.00000,93.00000,9.89000,12.47000,18.49000,13.61667,37.40916,78.66904,13.56667,77.33333,89.00000
9,2023/6/30 下午 01:34:48,40.62000,4.86000,-2.62000,88.00000,80.00000,78.00000,81.00000,85.00000,89.00000,15.05000,11.61000,20.21000,15.62333,40.90970,83.17725,14.28667,82.00000,85.00000
10,2023/6/30 下午 01:34:49,38.60000,5.37000,-3.55000,77.00000,76.00000,66.00000,77.00000,88.00000,92.00000,10.32000,9.89000,15.05000,11.75333,38.97175,82.07989,13.47333,73.00000,85.66667
