Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/6/30 下午 01:43:37,11.06000,0.03000,0.22000,84.00000,82.00000,89.00000,92.00000,91.00000,98.00000,13.33000,13.33000,24.51000,17.05667,11.06004,89.84459,3.77000,85.00000,93.66667
2,2023/6/30 下午 01:43:37,11.88000,0.01000,0.24000,82.00000,95.00000,82.00000,81.00000,96.00000,99.00000,12.47000,18.92000,21.50000,17.63000,11.88000,89.95177,4.04333,86.33333,92.00000
3,2023/6/30 下午 01:43:37,11.47000,-1.03000,0.14000,93.00000,97.00000,95.00000,94.00000,95.00000,97.00000,17.20000,19.78000,27.09000,21.35667,11.51615,95.13137,3.52667,95.00000,95.33333
4,2023/6/30 下午 01:43:37,10.32000,-0.07000,0.13000,86.00000,91.00000,87.00000,92.00000,95.00000,98.00000,14.19000,17.20000,23.65000,18.34667,10.32024,90.38863,3.46000,88.00000,95.00000
5,2023/6/30 下午 01:43:37,10.64000,-0.73000,0.09000,79.00000,87.00000,83.00000,84.00000,89.00000,97.00000,11.18000,15.48000,21.93000,16.19667,10.66501,93.92486,3.33333,83.00000,90.00000
6,2023/6/30 下午 01:43:37,10.06000,0.34000,0.15000,91.00000,86.00000,87.00000,92.00000,96.00000,98.00000,16.34000,15.05000,23.65000,18.34667,10.06574,88.06430,3.51667,88.00000,95.33333
7,2023/6/30 下午 01:43:37,11.29000,-0.44000,-0.01000,91.00000,82.00000,66.00000,95.00000,92.00000,98.00000,16.34000,13.33000,14.62000,14.76333,11.29857,92.23183,3.61333,79.66667,95.00000
8,2023/6/30 下午 01:43:37,11.30000,-0.19000,0.03000,94.00000,96.00000,95.00000,97.00000,95.00000,99.00000,17.63000,19.35000,27.09000,21.35667,11.30160,90.96329,3.71333,95.00000,97.00000
9,2023/6/30 下午 01:43:37,10.94000,-0.20000,0.02000,102.00000,102.00000,117.00000,91.00000,95.00000,97.00000,21.07000,21.93000,36.55000,26.51667,10.94183,91.04734,3.58667,107.00000,94.33333
10,2023/6/30 下午 01:43:37,9.74000,0.07000,-0.18000,100.00000,100.00000,102.00000,92.00000,84.00000,97.00000,20.21000,21.07000,30.10000,23.79333,9.74025,89.58823,3.21000,100.66667,91.00000
11,2023/6/30 下午 01:43:37,9.45000,0.77000,-0.08000,120.00000,112.00000,116.00000,91.00000,96.00000,93.00000,28.81000,26.23000,36.12000,30.38667,9.48132,85.34175,3.38000,116.00000,93.33333
12,2023/6/30 下午 01:43:37,9.86000,-0.45000,0.21000,109.00000,96.00000,89.00000,94.00000,96.00000,98.00000,24.08000,19.35000,24.51000,22.64667,9.87026,92.61311,3.20667,98.00000,96.00000
13,2023/6/30 下午 01:43:37,9.73000,0.09000,0.32000,83.00000,74.00000,71.00000,93.00000,90.00000,96.00000,12.90000,9.89000,16.77000,13.18667,9.73042,89.47004,3.38000,76.00000,93.00000
14,2023/6/30 下午 01:43:37,9.84000,-0.06000,0.14000,93.00000,85.00000,72.00000,96.00000,95.00000,96.00000,17.20000,14.62000,17.20000,16.34000,9.84018,90.34936,3.30667,83.33333,95.66667
15,2023/6/30 下午 01:43:37,9.22000,-0.62000,0.10000,97.00000,94.00000,89.00000,96.00000,96.00000,95.00000,18.92000,18.49000,24.51000,20.64000,9.24082,93.84707,2.90000,93.33333,95.66667
16,2023/6/30 下午 01:43:37,9.17000,-0.51000,0.12000,90.00000,98.00000,77.00000,94.00000,96.00000,98.00000,15.91000,20.21000,19.35000,18.49000,9.18417,93.18329,2.92667,88.33333,96.00000
