Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/2/7 下午 05:03:38,-15.51000,-1.82000,-4.81000,56.00000,68.00000,61.00000,74.00000,91.00000,94.00000,1.72000,6.02000,12.04000,6.59333,15.61642,263.30731,-7.38000,61.66667,86.33333
2,2023/2/7 下午 05:03:38,-19.27000,-1.11000,-5.05000,59.00000,69.00000,71.00000,88.00000,90.00000,96.00000,3.01000,6.45000,16.34000,8.60000,19.30194,266.70326,-8.47667,66.33333,91.33333
3,2023/2/7 下午 05:03:38,-16.38000,1.66000,-3.85000,76.00000,74.00000,69.00000,86.00000,94.00000,96.00000,10.32000,8.60000,15.48000,11.46667,16.46390,275.78677,-6.19000,73.00000,92.00000
4,2023/2/7 下午 05:03:38,-16.39000,-1.20000,-4.15000,119.00000,115.00000,113.00000,91.00000,94.00000,98.00000,28.81000,26.23000,34.40000,29.81333,16.43387,265.81254,-7.24667,115.66667,94.33333
5,2023/2/7 下午 05:03:38,-13.49000,-0.54000,-3.78000,89.00000,90.00000,86.00000,92.00000,97.00000,98.00000,15.91000,15.48000,22.79000,18.06000,13.50080,267.70769,-5.93667,88.33333,95.66667
6,2023/2/7 下午 05:03:38,-12.35000,0.03000,-4.35000,86.00000,77.00000,67.00000,93.00000,90.00000,97.00000,14.62000,9.89000,14.62000,13.04333,12.35004,270.13918,-5.55667,76.66667,93.33333
7,2023/2/7 下午 05:03:38,-11.56000,1.76000,-4.78000,84.00000,81.00000,92.00000,91.00000,94.00000,97.00000,13.76000,11.61000,25.37000,16.91333,11.69321,278.65675,-4.86000,85.66667,94.00000
8,2023/2/7 下午 05:03:38,-11.78000,1.75000,-5.62000,66.00000,69.00000,57.00000,92.00000,91.00000,94.00000,6.02000,6.45000,10.32000,7.59667,11.90928,278.44988,-5.21667,64.00000,92.33333
9,2023/2/7 下午 05:03:38,-7.69000,1.08000,-5.64000,65.00000,72.00000,59.00000,87.00000,94.00000,93.00000,5.59000,7.74000,11.18000,8.17000,7.76547,277.99445,-4.08333,65.33333,91.33333
10,2023/2/7 下午 05:03:38,-10.91000,2.37000,-5.45000,74.00000,67.00000,59.00000,93.00000,94.00000,94.00000,9.46000,5.59000,11.18000,8.74333,11.16445,282.25605,-4.66333,66.66667,93.66667
11,2023/2/7 下午 05:03:38,-8.05000,1.82000,-5.21000,68.00000,81.00000,92.00000,94.00000,97.00000,96.00000,6.88000,11.61000,25.37000,14.62000,8.25318,282.73965,-3.81333,80.33333,95.66667
12,2023/2/7 下午 05:03:38,-7.37000,1.25000,-5.08000,72.00000,76.00000,71.00000,94.00000,95.00000,97.00000,8.60000,9.46000,16.34000,11.46667,7.47525,279.62613,-3.73333,73.00000,95.33333
13,2023/2/7 下午 05:03:38,-7.26000,0.19000,-4.43000,62.00000,63.00000,44.00000,91.00000,91.00000,91.00000,4.30000,3.87000,4.73000,4.30000,7.26249,271.49913,-3.83333,56.33333,91.00000
14,2023/2/7 下午 05:03:38,-7.54000,1.01000,-4.58000,71.00000,70.00000,58.00000,91.00000,91.00000,93.00000,8.17000,6.88000,10.75000,8.60000,7.60735,277.62948,-3.70333,66.33333,91.66667
15,2023/2/7 下午 05:03:38,-3.88000,3.04000,-5.02000,86.00000,80.00000,81.00000,91.00000,91.00000,96.00000,14.62000,11.18000,20.64000,15.48000,4.92910,308.07888,-1.95333,82.33333,92.66667
16,2023/2/7 下午 05:03:38,0.18000,1.88000,-5.05000,89.00000,83.00000,81.00000,92.00000,90.00000,96.00000,15.91000,12.47000,20.64000,16.34000,1.88860,5.46909,-0.99667,84.33333,92.66667
17,2023/2/7 下午 05:03:38,-0.72000,0.94000,-5.38000,85.00000,87.00000,77.00000,89.00000,91.00000,94.00000,14.19000,14.19000,18.92000,15.76667,1.18406,322.54942,-1.72000,83.00000,91.33333
18,2023/2/7 下午 05:03:38,0.65000,-0.18000,-4.78000,85.00000,92.00000,82.00000,94.00000,91.00000,88.00000,14.19000,16.34000,21.07000,17.20000,0.67446,105.47864,-1.43667,86.33333,91.00000
19,2023/2/7 下午 05:03:38,2.13000,2.07000,-4.70000,83.00000,104.00000,84.00000,94.00000,92.00000,94.00000,13.33000,21.50000,21.93000,18.92000,2.97015,45.81845,-0.16667,90.33333,93.33333
20,2023/2/7 下午 05:03:38,3.91000,1.88000,-4.57000,62.00000,91.00000,81.00000,89.00000,96.00000,96.00000,4.30000,15.91000,20.64000,13.61667,4.33849,64.32090,0.40667,78.00000,93.66667
