T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
12.000,0.000,130844.966,287.887,5721.123,1941.601,8698.666,7239.452,0.000,-1.204,-0.675,0.419,-0.473,0.499,
