T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
12.000,2014.856,103778.449,41278.401,6567.239,2908.468,3577.585,2385.286,0.000,-2.785,0.196,1.676,-1.627,1.417,
