T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
9.000,598.114,84156.703,20500.173,1313.929,1016.644,1200.292,1243.358,0.000,-2.205,0.020,-1.957,0.378,0.930,
