T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
9.000,0.000,92992.734,23270.503,1437.116,1123.751,949.182,1264.173,0.000,-0.597,0.201,-0.574,-0.466,-0.229,
